Student_ID,Gender,Age,Department,Attendance_%,Study_Hours_per_Week,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Backlogs,Internship,Scholarship,Sports_Activity,Extra_Curricular,Placement_Status
1417,Male,23,Engineering,77.06,44,73.12,74.83,97.88,93.59,64.13,71.35,51.27,B,3,No,No,No,No,Not Placed
1418,Male,20,Mathematics,51.19,37,42.81,47.4,83.28,84.89,35.17,81.79,42.77,C,0,Yes,Yes,No,No,Not Placed
1419,Male,24,CS,53.99,18,98.46,68.04,55.13,58.54,16.57,90.3,99.06,D,1,No,Yes,No,Yes,Not Placed
1420,Male,23,Business,70.9,27,89.72,96.91,91.14,51.28,88.42,86.89,61.55,C,2,No,No,Yes,No,Placed
1421,Male,21,Business,97.15,35,47.9,65.11,66.13,63.0,98.85,51.77,53.23,B,0,Yes,No,Yes,No,Not Placed
1422,Male,20,Mathematics,86.08,17,95.31,91.8,79.84,95.79,5.0,86.56,69.51,A,3,No,No,No,Yes,Placed
1423,Male,21,Engineering,54.41,16,67.04,55.39,63.86,83.41,55.41,86.0,57.5,F,1,No,Yes,Yes,Yes,Placed
1424,Male,21,CS,92.32,39,62.31,74.26,86.67,95.97,26.13,54.95,53.97,B,1,No,Yes,Yes,Yes,Placed
1425,Female,20,CS,86.62,22,67.66,90.63,86.15,72.31,83.24,57.51,76.98,C,2,No,No,No,Yes,Placed
1426,Female,19,Engineering,80.55,25,90.07,95.24,77.6,96.83,34.61,89.4,44.49,C,0,Yes,Yes,No,Yes,Not Placed
1427,Male,24,Business,91.01,5,79.57,69.15,62.05,73.15,71.46,77.95,70.54,C,2,No,Yes,Yes,Yes,Placed
1428,Male,20,CS,70.21,42,43.55,78.38,62.69,60.21,53.95,91.08,63.25,A,1,No,Yes,No,No,Not Placed
1429,Female,20,Mathematics,61.08,13,97.46,40.18,69.14,57.57,54.15,59.24,71.95,C,3,No,No,No,No,Placed
1430,Male,23,Business,75.6,27,48.87,55.19,57.25,99.69,85.8,51.53,59.23,A,1,No,No,No,Yes,Placed
1431,Male,20,Mathematics,77.44,18,84.73,56.72,66.88,66.69,47.04,58.1,74.22,C,0,Yes,No,Yes,Yes,Placed
1432,Male,19,Business,76.92,15,78.17,45.61,84.22,58.0,84.56,72.63,44.91,D,1,Yes,No,Yes,Yes,Not Placed
1433,Female,23,Engineering,78.25,11,51.25,56.78,91.54,50.42,36.34,76.16,62.57,D,3,No,Yes,No,Yes,Not Placed
1434,Female,18,Mathematics,97.44,35,50.24,59.27,66.63,64.28,17.48,92.89,54.25,B,3,No,Yes,Yes,Yes,Placed
1435,Female,18,Mathematics,95.11,28,92.22,98.13,61.68,94.46,45.55,85.81,66.29,B,2,Yes,No,Yes,No,Placed
1436,Female,21,Engineering,93.79,30,65.18,80.12,91.63,76.7,49.84,99.52,63.9,F,1,No,Yes,Yes,No,Not Placed
1437,Female,24,Mathematics,90.07,34,79.27,65.56,94.54,81.62,47.84,53.94,77.87,C,0,Yes,No,No,Yes,Not Placed
1438,Male,21,Business,97.17,38,70.24,99.28,70.5,96.12,80.83,56.51,77.73,C,3,No,No,No,Yes,Not Placed
1439,Female,19,CS,54.92,42,83.64,49.19,51.35,75.64,56.47,54.22,64.8,A,3,Yes,No,No,Yes,Placed
1440,Male,22,CS,63.26,9,68.75,68.56,84.75,91.91,88.84,76.92,50.9,B,0,No,Yes,No,Yes,Not Placed
1441,Male,24,Engineering,74.75,9,57.24,78.82,89.2,66.19,51.42,63.34,74.91,D,1,No,No,No,No,Not Placed
1442,Female,18,Business,92.33,23,61.8,43.33,50.9,98.86,22.47,84.18,97.99,A,3,No,Yes,No,Yes,Placed
1443,Female,21,Mathematics,75.26,42,91.54,83.02,79.75,53.94,12.95,56.63,51.13,D,2,Yes,Yes,No,No,Not Placed
1444,Male,18,Mathematics,87.4,32,68.08,45.99,79.42,86.24,86.84,55.16,44.14,A,3,No,No,No,No,Placed
1445,Male,19,CS,56.95,30,52.81,48.42,68.94,83.03,5.62,73.01,55.87,B,0,No,Yes,Yes,No,Placed
1446,Male,19,Mathematics,62.62,27,96.08,49.58,87.49,59.58,11.76,68.79,64.78,C,1,Yes,No,No,No,Not Placed
1447,Female,22,CS,86.59,34,87.8,95.73,71.41,69.44,6.37,91.46,58.37,C,3,No,No,Yes,No,Not Placed
1448,Female,22,Engineering,58.24,7,43.34,80.99,83.84,65.64,42.37,91.88,90.08,B,3,Yes,No,Yes,No,Not Placed
1449,Female,23,Mathematics,67.57,32,99.94,79.33,75.86,54.72,53.26,55.87,69.58,D,1,No,Yes,No,No,Placed
1450,Female,24,Business,63.24,37,81.7,73.33,62.42,79.24,1.99,90.62,54.77,F,1,No,No,Yes,No,Placed
1451,Female,19,Mathematics,67.49,7,49.62,57.57,80.33,99.68,51.56,78.21,97.01,F,2,Yes,No,No,No,Placed
1452,Male,21,CS,85.42,9,54.23,77.25,86.85,77.98,39.38,75.18,47.5,B,3,No,Yes,No,No,Not Placed
1453,Female,18,Engineering,68.39,23,81.55,64.61,98.7,77.26,77.36,54.74,47.37,A,2,Yes,Yes,Yes,Yes,Not Placed
1454,Male,20,CS,77.76,5,86.79,48.72,69.01,52.02,83.0,86.98,54.72,C,2,Yes,Yes,No,Yes,Placed
1455,Male,22,Mathematics,55.0,42,54.34,81.38,53.22,56.96,68.5,52.98,44.61,D,0,Yes,Yes,Yes,No,Not Placed
1456,Male,20,CS,90.25,13,55.42,47.77,99.4,75.66,47.35,63.88,85.1,F,3,Yes,Yes,Yes,Yes,Placed
1457,Female,21,CS,68.49,9,58.43,51.44,81.19,99.26,21.61,54.77,58.77,C,1,Yes,No,Yes,Yes,Placed
1458,Female,22,Engineering,82.43,38,75.88,89.06,97.32,93.83,84.71,76.54,83.79,B,2,Yes,No,Yes,Yes,Placed
1459,Female,20,Business,86.27,41,50.31,79.61,55.19,67.01,34.17,82.26,85.76,C,0,No,Yes,No,Yes,Not Placed
1460,Male,24,Mathematics,60.48,37,46.25,77.86,67.1,77.15,35.63,94.54,54.25,F,0,No,Yes,No,No,Placed
1461,Male,21,Engineering,94.23,29,80.73,65.09,56.7,77.64,91.6,86.69,71.1,D,3,Yes,Yes,No,No,Not Placed
1462,Male,18,Business,80.81,33,86.75,63.78,91.78,84.27,97.56,98.06,71.18,A,0,Yes,Yes,No,No,Not Placed
1463,Male,24,CS,71.44,29,70.06,81.42,94.02,84.39,89.81,88.05,92.28,A,0,Yes,Yes,Yes,Yes,Placed
1464,Male,21,Business,59.12,13,61.83,84.4,75.07,89.49,99.82,64.9,41.54,C,3,No,Yes,Yes,Yes,Not Placed
1465,Male,23,CS,97.12,7,65.92,70.61,59.33,51.25,86.89,77.38,59.01,A,2,No,Yes,Yes,Yes,Placed
1466,Female,22,CS,87.75,19,63.3,98.16,56.36,97.18,70.44,72.9,92.95,F,0,Yes,No,No,No,Not Placed
1467,Female,19,Engineering,60.4,8,97.6,97.34,79.41,53.5,29.38,78.3,54.21,D,2,Yes,Yes,No,No,Not Placed
1468,Female,18,CS,66.89,42,86.09,64.75,75.32,73.81,95.3,78.6,48.21,A,2,Yes,Yes,Yes,Yes,Placed
1469,Female,24,Engineering,90.48,24,52.49,89.24,84.74,95.98,87.66,85.11,74.57,A,2,Yes,No,No,No,Placed
1470,Male,24,Business,84.78,27,63.05,72.6,65.26,74.38,24.07,54.15,58.35,B,1,No,Yes,No,No,Not Placed
1471,Male,20,Business,88.29,41,72.64,70.71,70.12,53.18,48.92,87.34,68.04,A,3,Yes,Yes,Yes,Yes,Placed
1472,Female,22,CS,72.06,12,76.78,43.3,51.07,61.46,7.01,57.19,89.2,A,3,No,No,No,Yes,Not Placed
1473,Male,19,Engineering,85.82,41,68.09,74.44,80.51,78.93,95.33,51.31,71.24,F,2,No,No,Yes,No,Not Placed
1474,Female,21,CS,69.32,37,88.61,94.03,71.16,54.39,57.28,75.95,70.95,A,0,Yes,Yes,No,Yes,Not Placed
1475,Female,19,Engineering,60.56,37,86.06,86.81,95.99,71.18,24.52,79.07,56.69,B,1,Yes,Yes,Yes,No,Placed
1476,Female,22,Engineering,81.63,11,70.31,87.18,82.09,66.45,29.24,51.74,87.57,B,1,Yes,No,No,No,Not Placed
1477,Male,22,Engineering,98.8,26,91.27,49.6,69.93,90.76,98.07,75.77,84.39,B,3,Yes,No,No,No,Placed
1478,Female,23,Business,65.53,9,85.07,61.51,63.18,55.51,61.56,76.73,54.05,A,1,No,No,Yes,Yes,Placed
1479,Female,23,Engineering,73.05,19,86.71,53.99,95.26,84.14,42.07,52.62,59.2,C,2,No,Yes,Yes,Yes,Placed
1480,Female,19,Business,83.7,25,97.38,58.95,50.81,70.33,49.98,85.58,87.32,C,2,No,Yes,No,Yes,Not Placed
1481,Male,21,Engineering,77.08,29,55.99,74.77,66.35,79.39,9.86,60.51,61.46,F,3,Yes,No,No,No,Placed
1482,Male,19,Business,92.17,21,56.06,61.89,97.18,60.28,7.5,89.72,64.21,C,3,No,No,Yes,Yes,Not Placed
1483,Female,22,Mathematics,88.09,11,93.34,73.64,82.7,80.49,59.27,65.54,61.86,F,1,Yes,No,No,Yes,Not Placed
1484,Male,22,Business,52.91,23,86.33,66.31,76.64,83.7,51.2,73.89,49.7,F,0,Yes,Yes,No,Yes,Placed
1485,Male,20,Business,99.92,11,95.59,57.2,60.18,53.51,35.92,94.59,60.45,B,1,Yes,No,Yes,No,Not Placed
1486,Male,23,CS,87.62,44,43.79,45.72,91.67,91.22,56.61,90.31,88.18,D,3,No,Yes,Yes,No,Placed
1487,Male,20,Engineering,93.2,28,77.67,93.51,60.21,93.06,7.27,89.09,69.46,F,2,Yes,Yes,No,Yes,Placed
1488,Male,18,Mathematics,82.56,15,48.68,40.68,62.41,53.18,94.4,58.02,67.49,A,2,Yes,No,Yes,Yes,Placed
1489,Male,22,CS,92.81,5,70.23,40.1,59.59,80.16,29.37,52.41,49.38,B,0,Yes,Yes,Yes,No,Not Placed
1490,Male,20,Engineering,55.62,36,49.34,89.61,57.91,79.7,7.18,80.29,50.65,A,0,No,Yes,Yes,Yes,Placed
1491,Male,19,Mathematics,67.39,44,47.68,99.81,97.67,50.62,16.95,70.53,42.58,A,1,No,Yes,No,No,Placed
1492,Male,23,Mathematics,93.82,6,40.73,83.63,80.1,67.12,9.55,95.45,40.84,C,2,Yes,No,No,No,Placed
1493,Male,23,Mathematics,60.08,19,77.81,40.92,81.89,98.45,17.86,67.48,69.28,A,1,No,No,No,Yes,Placed
1494,Female,21,Engineering,53.91,25,61.54,53.6,97.72,77.77,41.68,70.53,64.55,F,0,No,No,Yes,Yes,Not Placed
1495,Female,19,Mathematics,89.41,28,46.31,98.31,61.53,96.66,73.81,76.3,56.52,A,3,No,Yes,Yes,Yes,Not Placed
1496,Male,21,Mathematics,91.77,21,59.37,88.52,50.3,83.78,27.23,89.82,99.4,A,1,Yes,Yes,Yes,No,Not Placed
1497,Female,20,CS,58.13,13,50.14,74.01,79.94,51.42,43.59,63.41,63.88,C,1,No,No,No,No,Not Placed
1498,Female,24,Business,92.72,39,96.5,54.21,75.39,53.89,92.88,97.09,87.33,A,2,Yes,No,Yes,Yes,Not Placed
1499,Male,18,Engineering,84.34,24,59.2,40.86,73.88,86.11,29.58,77.0,52.63,F,2,No,Yes,Yes,No,Not Placed
1500,Male,19,Business,76.0,23,60.04,41.25,53.09,77.73,79.47,92.05,54.82,F,2,No,Yes,Yes,Yes,Placed
1501,Male,19,CS,91.51,22,90.39,76.72,72.72,56.36,15.78,76.28,74.1,A,1,No,Yes,No,No,Not Placed
1502,Female,19,Business,70.96,24,78.87,41.31,64.38,80.7,17.83,88.6,40.24,F,2,Yes,No,Yes,Yes,Placed
1503,Female,21,Mathematics,59.7,34,82.61,99.62,63.73,90.51,45.62,52.57,41.05,F,2,Yes,No,No,Yes,Not Placed
1504,Male,20,Mathematics,64.24,44,78.16,51.0,61.12,87.65,23.41,89.96,48.53,C,0,No,No,No,No,Placed
1505,Male,19,Engineering,75.26,5,96.77,82.64,66.63,62.31,90.3,76.2,53.39,B,2,Yes,Yes,Yes,Yes,Not Placed
1506,Male,24,Engineering,76.57,28,52.42,49.3,67.66,62.91,5.08,72.47,71.67,B,3,No,No,No,Yes,Not Placed
1507,Female,19,Engineering,90.28,28,99.34,72.41,65.44,98.39,59.73,55.58,81.17,D,0,No,Yes,No,Yes,Placed
1508,Female,23,CS,89.57,23,89.86,44.84,98.94,94.37,60.42,87.08,58.71,B,1,No,No,No,Yes,Placed
1509,Female,18,Engineering,79.07,34,75.34,86.01,96.64,65.92,6.6,56.56,54.34,A,1,No,Yes,No,No,Not Placed
1510,Female,23,CS,89.04,30,79.74,75.1,78.73,91.2,73.26,59.62,89.37,F,2,Yes,Yes,No,Yes,Placed
1511,Male,23,Mathematics,59.59,42,78.93,45.17,99.05,58.09,46.89,56.32,49.77,B,3,Yes,Yes,No,No,Placed
1512,Male,18,Business,52.5,33,43.5,90.92,99.56,59.84,72.31,50.33,80.7,C,0,Yes,Yes,No,Yes,Not Placed
1513,Male,24,Mathematics,93.68,17,53.08,72.82,67.8,59.06,82.69,83.1,95.88,D,2,Yes,Yes,Yes,Yes,Not Placed
1514,Male,20,Mathematics,53.78,8,97.69,95.3,72.26,54.39,32.29,63.54,53.93,A,0,No,No,No,Yes,Placed
1515,Female,23,Mathematics,62.33,21,72.06,95.0,97.95,92.73,48.45,57.47,45.22,B,2,Yes,No,Yes,Yes,Placed
1516,Female,20,Engineering,84.77,37,62.7,95.23,80.43,78.94,26.08,66.0,98.79,F,0,Yes,No,No,Yes,Not Placed
1517,Male,23,Engineering,70.47,9,85.72,44.67,60.65,62.95,20.15,74.95,56.25,C,0,Yes,No,No,No,Placed
1518,Male,22,Engineering,93.82,32,71.47,47.26,84.47,92.43,0.06,75.17,56.54,B,1,Yes,No,Yes,Yes,Placed
1519,Female,18,Business,64.9,28,40.79,99.26,60.29,90.13,96.36,68.36,69.03,F,0,No,Yes,Yes,No,Not Placed
1520,Male,23,Engineering,50.59,21,84.17,69.26,66.97,55.05,44.09,74.75,53.86,B,3,Yes,No,No,Yes,Placed
1521,Female,22,CS,65.03,43,83.93,54.29,61.38,82.21,1.31,71.37,99.57,A,1,Yes,No,Yes,No,Not Placed
1522,Male,21,Mathematics,78.9,44,49.91,86.18,62.25,86.09,0.89,91.13,42.58,D,2,No,Yes,No,No,Not Placed
1523,Male,22,Business,68.8,15,97.4,55.86,50.23,85.79,28.84,51.48,67.09,F,2,No,No,No,Yes,Not Placed
1524,Male,19,Business,76.74,16,53.43,83.63,94.04,86.16,1.39,93.4,72.9,D,0,No,No,No,Yes,Not Placed
1525,Male,23,Business,93.83,17,67.46,90.24,64.8,58.47,37.45,62.2,68.02,D,1,No,Yes,Yes,Yes,Not Placed
1526,Male,22,Business,95.62,12,46.88,87.06,54.32,65.75,6.29,86.09,71.23,C,1,Yes,Yes,No,Yes,Placed
1527,Male,20,Business,63.3,5,76.2,56.44,54.35,92.21,3.93,70.25,99.25,F,2,No,Yes,No,No,Placed
1528,Male,21,CS,73.11,13,62.53,64.1,77.8,94.92,66.94,64.72,92.61,C,3,No,No,Yes,Yes,Placed
1529,Female,24,Mathematics,77.46,32,61.19,64.8,99.65,63.96,90.68,80.77,58.51,D,3,No,No,No,Yes,Not Placed
1530,Female,23,Business,97.46,6,89.62,69.48,57.25,51.15,40.94,88.44,73.09,A,1,Yes,Yes,No,No,Not Placed
1531,Female,19,Mathematics,99.93,18,40.57,50.04,54.98,92.99,83.68,72.5,40.02,A,1,Yes,No,Yes,No,Placed
1532,Female,24,Engineering,61.77,17,87.88,67.15,71.92,68.85,2.93,73.33,64.57,B,2,Yes,No,Yes,No,Not Placed
1533,Female,22,Business,86.35,6,74.29,70.65,78.17,66.47,77.77,52.94,49.83,B,1,Yes,No,No,No,Not Placed
1534,Male,24,Business,68.9,8,99.17,71.9,64.72,67.35,6.28,96.2,82.68,F,2,Yes,Yes,Yes,Yes,Placed
1535,Male,24,Mathematics,50.41,16,75.37,89.19,65.13,70.78,83.84,92.34,53.27,A,3,No,No,No,No,Not Placed
1536,Female,21,Business,50.46,14,43.32,71.04,71.22,68.91,88.24,69.9,84.93,D,1,Yes,Yes,Yes,No,Placed
1537,Male,24,Business,73.03,7,43.04,53.85,65.71,78.32,78.6,88.25,58.79,A,3,Yes,No,Yes,No,Not Placed
1538,Female,24,Business,74.42,8,92.99,79.79,95.77,53.95,82.07,65.66,95.55,F,3,Yes,No,No,No,Not Placed
1539,Female,23,CS,51.13,10,90.47,87.84,52.1,98.58,56.15,86.52,66.72,B,0,No,Yes,No,No,Placed
1540,Male,21,CS,84.35,27,60.75,59.16,61.73,96.82,26.49,75.83,90.37,B,2,No,Yes,Yes,No,Not Placed
1541,Male,19,Business,64.7,9,77.08,78.72,90.43,96.72,64.32,73.04,77.69,C,2,No,Yes,No,Yes,Not Placed
1542,Male,22,CS,77.99,7,69.38,48.82,91.7,93.96,43.95,52.83,98.64,B,2,No,Yes,No,No,Not Placed
1543,Female,21,Engineering,65.05,14,98.03,60.52,55.58,83.02,0.53,98.27,84.56,D,0,Yes,No,Yes,Yes,Placed
1544,Male,21,Business,58.36,23,97.0,94.55,98.69,61.06,47.68,91.87,83.66,F,2,No,No,Yes,Yes,Not Placed
1545,Female,18,Engineering,70.36,18,99.03,94.68,84.67,52.47,65.12,89.67,55.89,B,0,No,No,No,No,Not Placed
1546,Female,21,Mathematics,61.61,25,91.99,74.52,63.63,54.97,1.39,65.25,70.29,B,1,No,No,Yes,No,Not Placed
1547,Female,18,Engineering,76.74,32,94.57,82.14,72.8,66.2,62.14,64.48,57.41,D,0,Yes,Yes,Yes,Yes,Placed
1548,Male,22,Mathematics,59.94,25,53.04,91.24,64.86,75.19,65.25,78.66,41.16,B,3,Yes,Yes,No,No,Not Placed
1549,Male,24,Business,75.42,40,89.86,97.51,57.5,99.66,15.81,92.31,82.64,D,2,Yes,No,No,Yes,Not Placed
1550,Female,23,Mathematics,57.87,28,82.53,69.39,64.56,71.77,43.11,96.73,54.15,B,0,No,No,No,Yes,Not Placed
1551,Male,23,Mathematics,83.55,42,97.77,73.69,79.0,76.23,96.43,63.45,63.84,D,0,Yes,Yes,No,No,Not Placed
1552,Male,22,Engineering,87.7,21,74.28,64.94,91.3,84.76,88.42,80.37,57.08,B,0,Yes,No,Yes,Yes,Not Placed
1553,Male,22,Engineering,55.52,26,45.11,44.32,68.18,59.04,41.08,86.2,51.98,F,0,No,No,No,Yes,Placed
1554,Female,20,Engineering,73.39,23,75.84,65.37,67.4,96.64,34.98,61.32,44.03,C,1,Yes,Yes,Yes,No,Placed
1555,Female,24,Business,53.54,14,81.19,87.44,73.4,76.45,12.41,70.37,60.27,C,1,Yes,Yes,No,No,Not Placed
1556,Male,22,Business,79.91,15,53.22,88.29,82.23,63.81,3.52,59.37,44.9,A,1,No,Yes,Yes,No,Placed
1557,Female,21,Engineering,63.22,42,63.65,93.54,87.58,96.76,29.75,84.95,72.42,C,2,Yes,Yes,Yes,No,Placed
1558,Male,23,Business,76.38,6,75.91,43.09,66.34,81.27,94.03,93.19,41.18,D,0,Yes,No,No,No,Not Placed
1559,Male,19,Business,75.87,37,62.45,71.63,79.32,74.18,95.86,93.88,96.4,D,1,Yes,No,Yes,Yes,Not Placed
1560,Male,23,Mathematics,96.22,35,62.5,46.45,69.47,79.01,81.25,83.5,97.99,C,2,Yes,No,Yes,No,Placed
1561,Male,18,Mathematics,77.45,39,47.99,52.04,85.82,87.42,35.08,67.36,58.28,D,3,No,No,No,No,Not Placed
1562,Female,23,Engineering,79.15,41,96.44,94.01,58.23,57.73,14.36,83.05,55.61,F,3,No,No,No,No,Not Placed
1563,Female,20,Business,70.08,40,85.03,69.81,62.85,93.24,59.55,93.21,46.26,D,2,Yes,No,No,Yes,Placed
1564,Female,24,Mathematics,97.45,27,40.07,85.51,71.3,97.98,64.65,81.29,94.3,F,0,Yes,Yes,Yes,Yes,Placed
1565,Male,22,CS,88.86,40,85.94,43.86,94.47,78.35,42.46,70.64,75.21,F,0,No,Yes,Yes,No,Placed
1566,Male,24,Business,64.27,44,84.39,65.01,78.67,84.11,69.16,95.99,76.61,F,3,Yes,No,Yes,Yes,Placed
1567,Male,22,CS,92.21,43,40.58,80.45,98.27,92.99,74.67,91.76,93.75,B,0,Yes,Yes,Yes,Yes,Not Placed
1568,Female,23,Engineering,71.62,30,62.18,48.0,55.16,68.74,78.31,94.12,94.65,A,0,No,Yes,Yes,Yes,Placed
1569,Male,19,Business,91.43,29,76.4,59.55,73.01,99.64,50.23,95.16,89.7,D,0,Yes,Yes,Yes,Yes,Placed
1570,Female,19,Engineering,91.14,21,67.17,43.87,70.95,84.03,79.16,69.69,86.41,B,0,Yes,Yes,No,Yes,Placed
1571,Female,20,Engineering,59.44,19,86.68,79.08,80.01,71.2,2.55,92.98,92.63,A,1,Yes,Yes,No,Yes,Not Placed
1572,Female,18,Engineering,85.06,41,65.53,98.25,90.6,83.87,68.04,78.52,92.56,B,1,No,Yes,Yes,No,Placed
1573,Female,23,Engineering,64.53,8,49.23,89.62,92.07,76.08,23.56,51.91,62.12,D,0,Yes,Yes,No,No,Not Placed
1574,Female,22,Engineering,64.87,26,98.58,98.48,83.51,55.58,27.05,81.79,98.4,F,2,No,Yes,No,No,Not Placed
1575,Female,23,Business,64.82,21,54.52,90.74,82.08,89.79,9.13,73.53,82.55,B,1,Yes,Yes,No,Yes,Not Placed
1576,Male,20,CS,86.28,26,83.06,91.31,97.45,78.22,19.24,63.76,62.21,A,0,Yes,Yes,Yes,No,Placed
1577,Male,21,Business,61.49,21,48.59,74.63,69.18,89.79,99.2,98.52,66.52,A,1,No,Yes,Yes,No,Not Placed
1578,Female,21,Business,50.05,18,59.74,71.1,91.64,57.75,41.54,52.75,81.23,A,2,Yes,Yes,Yes,No,Not Placed
1579,Female,20,Business,85.76,18,66.52,64.38,96.08,76.92,92.78,97.29,61.67,B,2,No,No,No,No,Placed
1580,Male,22,Mathematics,58.56,21,51.53,89.09,74.58,88.33,16.29,57.96,89.59,A,1,No,No,No,No,Not Placed
1581,Female,24,Mathematics,55.22,12,67.0,50.92,86.46,99.42,20.41,68.85,48.88,C,0,No,No,Yes,Yes,Not Placed
1582,Female,20,Business,61.88,38,49.43,43.37,68.85,94.22,55.78,70.86,94.46,A,0,Yes,Yes,No,No,Not Placed
1583,Male,22,CS,69.0,30,73.54,96.87,57.94,93.22,34.95,86.55,58.07,A,3,No,Yes,Yes,No,Not Placed
1584,Female,19,Business,73.8,34,79.82,40.23,79.33,62.37,64.39,60.78,49.16,B,0,Yes,No,Yes,Yes,Not Placed
1585,Female,20,Engineering,52.23,26,43.75,98.61,59.82,91.9,42.2,99.31,91.48,D,2,No,No,No,Yes,Not Placed
1586,Female,22,Mathematics,98.53,20,92.27,83.73,72.88,58.46,81.16,87.45,54.37,B,2,No,No,No,Yes,Not Placed
1587,Male,20,Mathematics,85.8,34,51.11,59.71,93.64,59.91,43.16,89.5,90.6,B,2,No,No,No,No,Not Placed
1588,Male,20,Business,66.16,20,53.52,81.87,54.3,55.51,57.23,55.32,57.78,C,3,Yes,Yes,Yes,No,Not Placed
1589,Male,24,Business,65.93,42,79.68,89.07,51.52,92.88,32.11,73.82,96.03,D,3,Yes,No,No,No,Placed
1590,Female,24,CS,72.43,28,68.13,54.72,80.32,55.41,70.4,97.28,53.14,B,3,No,Yes,No,No,Not Placed
1591,Female,22,CS,81.31,40,69.96,86.25,66.55,56.91,65.47,63.5,44.18,C,2,No,No,No,Yes,Placed
1592,Male,22,Engineering,57.32,39,47.69,88.26,70.9,62.29,39.7,57.27,96.19,B,1,No,Yes,No,Yes,Not Placed
1593,Female,18,Business,59.45,10,88.34,54.96,70.29,78.63,27.6,74.27,49.94,C,0,Yes,No,Yes,Yes,Placed
1594,Female,20,Business,92.97,8,77.02,42.52,54.33,94.01,61.41,96.52,96.65,F,0,Yes,Yes,No,Yes,Placed
1595,Female,21,Business,62.81,22,48.12,52.25,50.18,70.91,94.32,74.34,89.44,A,1,Yes,No,Yes,No,Placed
1596,Female,20,Mathematics,69.01,10,62.44,52.04,94.92,77.31,13.26,70.24,44.92,A,1,Yes,No,Yes,No,Placed
1597,Female,20,Engineering,93.56,30,88.62,43.91,60.89,58.32,79.91,82.51,66.71,B,0,Yes,No,No,Yes,Not Placed
1598,Male,22,CS,83.16,41,74.1,83.56,71.3,63.3,54.3,96.84,44.4,C,0,Yes,No,No,Yes,Placed
1599,Female,20,Mathematics,67.09,31,46.52,62.8,98.6,56.7,52.56,52.45,59.79,F,3,No,No,Yes,Yes,Placed
1600,Male,23,Mathematics,84.18,15,62.37,93.06,91.34,70.5,96.17,57.67,61.09,A,3,No,No,Yes,Yes,Placed
1601,Female,20,Mathematics,50.98,42,54.56,55.13,55.4,79.52,60.59,56.64,75.98,B,1,No,No,No,Yes,Not Placed
1602,Male,23,Mathematics,86.78,20,71.05,67.19,75.43,64.2,83.05,54.27,98.55,B,1,No,Yes,No,No,Placed
1603,Female,24,Engineering,74.35,23,90.6,78.34,86.5,92.3,51.45,65.11,50.19,C,2,Yes,No,Yes,Yes,Placed
1604,Male,21,Business,90.66,19,66.18,92.65,84.92,99.06,24.99,61.47,59.75,D,1,No,No,No,Yes,Placed
1605,Female,22,CS,97.73,30,66.0,71.48,88.04,56.01,69.45,77.43,75.23,B,1,Yes,Yes,Yes,No,Not Placed
1606,Male,20,CS,96.29,35,94.32,62.41,72.87,50.89,92.32,66.36,50.29,F,2,No,Yes,No,No,Not Placed
1607,Female,23,Mathematics,95.46,23,74.57,92.02,58.8,89.49,84.12,70.26,82.64,F,0,No,Yes,No,Yes,Not Placed
1608,Male,23,Mathematics,75.61,28,73.97,58.61,73.24,59.53,19.84,97.09,64.22,D,3,No,Yes,Yes,No,Not Placed
1609,Female,24,Engineering,68.01,13,55.71,44.77,82.39,67.66,31.69,57.78,96.97,F,2,No,No,Yes,No,Not Placed
1610,Male,23,Mathematics,73.25,27,76.46,66.7,80.43,69.71,51.69,69.42,77.79,C,1,No,No,Yes,No,Placed
1611,Male,19,CS,84.49,8,74.55,87.11,53.53,95.83,57.16,62.85,61.78,B,1,No,Yes,Yes,Yes,Placed
1612,Female,18,CS,94.2,14,63.81,41.85,53.25,82.94,19.38,77.46,83.17,C,0,No,Yes,Yes,No,Not Placed
1613,Female,21,Business,60.35,13,99.44,75.15,98.26,52.03,23.0,86.82,90.33,D,3,Yes,No,Yes,Yes,Not Placed
1614,Male,24,Business,95.91,23,92.91,75.67,57.59,50.74,75.88,90.85,88.03,D,3,No,No,No,No,Placed
1615,Female,24,CS,90.76,19,84.98,95.71,64.72,59.98,73.03,75.76,55.77,C,3,No,No,No,Yes,Not Placed
1616,Male,20,CS,98.94,38,72.24,57.19,88.38,65.91,83.92,92.75,65.02,A,3,No,Yes,No,Yes,Placed
1617,Male,19,Engineering,94.01,23,67.72,56.73,70.48,74.23,93.29,89.25,67.13,D,0,No,Yes,No,No,Placed
1618,Male,20,Engineering,64.0,25,51.09,66.43,59.07,91.89,30.83,57.85,63.3,B,2,No,Yes,Yes,No,Not Placed
1619,Female,20,CS,55.3,38,58.34,61.41,73.36,65.74,85.96,62.27,58.65,D,0,Yes,No,Yes,No,Placed
1620,Male,22,Mathematics,55.61,21,86.44,84.18,78.45,68.83,66.6,83.59,85.16,C,1,No,Yes,Yes,Yes,Placed
1621,Male,22,Business,64.56,22,67.22,78.51,72.64,66.47,95.78,98.74,40.73,C,0,Yes,Yes,Yes,Yes,Not Placed
1622,Female,22,CS,80.71,21,92.94,85.54,95.95,50.45,27.21,68.81,57.61,F,1,Yes,No,No,No,Placed
